,index,country,location,latitude,longitude,soil,pH,crop,sowing_year,sowing_month,harvest_year,harvest_month,yield_ct,yield_nt,P,E,PB,Tave,Tmax,Tmin,ST
134,44,Canada,"Quebec, Ste. Anne de Bellevue",45.42,-73.93,clay loam, ,soybean,2003,6,2003,10,3300.0,3150.0,510.0,399.759,110.241,16.88,26.13306,2.31443,Loam
135,4098,Canada,"Quebec, Ste. Anne de Bellevue (MacDonald Farm)",45.47,-73.75,sandy loam,6.1,soybean,2000,6,2000,10,2605.0,2646.0,356.1,361.941,-5.841,15.48,24.47484,3.65757,Loam
136,4099,Canada,"Quebec, Ste. Anne de Bellevue (MacDonald Farm)",45.47,-73.75,sandy loam,6.1,soybean,2001,6,2001,10,1510.0,1316.0,363.7,405.46,-41.76,17.44,28.03758,4.98223,Loam
137,4100,Canada,"Quebec, Ste. Anne de Bellevue (MacDonald Farm)",45.47,-73.75,sandy loam,6.1,soybean,2002,6,2002,10,1839.0,1624.0,430.7,410.35,20.35,16.9,27.16554,1.73544,Loam
138,4101,Canada,"Quebec, Ste. Anne de Bellevue (MacDonald Farm)",45.47,-73.75,sandy loam,6.1,soybean,2003,6,2003,10,1732.0,480.0,535.3,402.78,132.52,16.84,25.99166,2.8238,Loam
139,4102,Canada,"Quebec, Ste. Anne de Bellevue (MacDonald Farm)",45.47,-73.75,sandy loam,6.1,soybean,2004,6,2004,10,2635.0,2717.0,382.8,392.835,-10.035,16.16,25.6944,2.79841,Loam
140,1264,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,soybean,2002,5,2002,10,808.0,776.0,409.5,587.988,-178.488,20.0,30.39363,6.64358,Loam
141,1265,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,soybean,2003,5,2003,10,753.0,776.0,544.2,566.389,-22.189,18.75,28.31725,6.22023,Loam
142,1266,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,soybean,2004,5,2004,10,1255.0,1294.0,493.3,558.828,-65.528,19.23333,27.2077,7.76557,Loam
143,1267,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,soybean,2005,5,2005,10,1161.0,1161.0,214.8,603.2,-388.4,20.88333,29.92166,8.25245,Loam
144,1268,Canada,"Woodslee, Ontario",42.21,-87.75,clay loam,6.1,soybean,2006,5,2006,10,1341.0,1208.0,617.3,562.948,54.352,19.3,29.61583,5.59492,Loam
145,1937,China,Lanzhou,35.65,107.85,sandy loam,,soybean,2001,3,2001,8,1990.0,1730.0,320.8,489.299,-168.499,17.8,29.09027,2.10085,Loam
146,1938,China,Lanzhou,35.65,107.85,sandy loam,,soybean,2003,3,2003,8,1010.0,780.0,546.2,479.811,66.389,16.71667,28.3571,1.87061,Loam
147,1939,China,Lanzhou,35.65,107.85,sandy loam,,soybean,2005,3,2005,8,1170.0,1250.0,408.3,486.98,-78.679,17.96667,29.6094,1.26928,Loam
148,1940,China,Lanzhou,35.65,107.85,sandy loam,,soybean,2007,3,2007,8,970.0,1070.0,382.9,501.467,-118.567,17.61667,27.68238,2.36357,Loam
149,1941,China,Lanzhou,35.65,107.85,sandy loam,,soybean,2001,3,2001,8,2010.0,2110.0,320.8,489.299,-168.499,17.8,29.09027,2.10085,Loam
150,1942,China,Lanzhou,35.65,107.85,sandy loam,,soybean,2003,3,2003,8,1240.0,1180.0,546.2,479.811,66.389,16.71667,28.3571,1.87061,Loam
151,1943,China,Lanzhou,35.65,107.85,sandy loam,,soybean,2005,3,2005,8,2070.0,1500.0,408.3,486.98,-78.679,17.96667,29.6094,1.26928,Loam
152,1944,China,Lanzhou,35.65,107.85,sandy loam,,soybean,2007,3,2007,8,1400.0,1790.0,382.9,501.467,-118.567,17.61667,27.68238,2.36357,Loam
153,4282,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,soybean,2001,3,2001,8,1987.0,2105.0,320.8,489.299,-168.499,17.8,29.09027,2.10085,Loam
154,4283,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,soybean,2002,3,2002,8,557.0,365.0,395.3,526.433,-131.133,17.66667,28.86081,3.28446,Loam
155,4284,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,soybean,2003,3,2003,8,1012.0,1179.0,546.2,479.811,66.389,16.71667,28.3571,1.87061,Loam
156,4285,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,soybean,2004,3,2004,8,566.0,1245.0,312.5,505.656,-193.156,17.93333,28.30306,3.01697,Loam
157,4286,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,soybean,2005,3,2005,8,1167.0,1497.0,408.3,486.98,-78.679,17.96667,29.6094,1.26928,Loam
158,4287,China,"Xifeng, Qingyang City",35.67,107.87,Los Orthic Entisols,,soybean,2007,3,2007,8,972.0,1785.0,382.9,501.467,-118.567,17.61667,27.68238,2.36357,Loam
159,1717,Croatia,Daruvar,45.55,17.03,Sandy loam (Stagnic Luvisol),4.21,soybean,1996,5,1996,10,1980.0,1450.0,633.1,402.741,230.359,17.25,25.31161,7.77108,Loam
160,1718,Croatia,Daruvar,45.55,17.03,Sandy loam (Stagnic Luvisol),4.21,soybean,1999,5,1999,10,1110.0,420.0,501.9,435.842,66.058,18.98333,26.16028,7.3197,Loam
161,1719,Croatia,Daruvar,45.55,17.03,Sandy loam (Stagnic Luvisol),4.21,soybean,2001,5,2001,10,3050.0,2000.0,444.5,438.684,5.816,19.03333,28.58094,9.11404,Loam
162,1720,Croatia,Daruvar,45.55,17.03,Sandy loam (Stagnic Luvisol),4.21,soybean,2004,5,2004,10,1150.0,510.0,454.5,429.143,25.357,18.11667,27.81227,8.8751,Loam
163,1721,Croatia,Daruvar,45.55,17.03,Sandy loam (Stagnic Luvisol),4.21,soybean,2005,5,2005,10,3340.0,2120.0,533.8,406.432,127.368,17.96667,27.02367,7.08833,Loam
164,1722,Croatia,Daruvar,45.55,17.03,Sandy loam (Stagnic Luvisol),4.21,soybean,2009,5,2009,10,3770.0,2260.0,430.6,447.856,-17.256,19.4,29.77188,7.15334,Loam
165,251,Croatia,Stagnosols,45.93,17.02,Pseudogley,,soybean,2009,5,2009,10,3536.0,2269.0,386.9,447.43,-60.53,17.48333,29.11276,7.30111,Loam
166,847,Czech Republic,Milhostov ,48.76,21.92, ,6.3 to 6.6,soybean,2006,5,2006,10,2620.0,2320.0,388.3,392.97,-4.67,16.8,29.22562,5.26492,Clay loam
167,848,Czech Republic,Milhostov ,48.76,21.92, ,6.3 to 6.6,soybean,2006,5,2006,10,2400.0,1980.0,388.3,392.97,-4.67,16.8,29.22562,5.26492,Clay loam
168,849,Czech Republic,Milhostov ,48.76,21.92, ,6.3 to 6.6,soybean,2007,5,2007,10,2180.0,1820.0,404.1,393.023,11.077,17.25,29.12768,5.31198,Clay loam
169,850,Czech Republic,Milhostov ,48.76,21.92, ,6.3 to 6.6,soybean,2007,5,2007,10,2320.0,1670.0,404.1,393.023,11.077,17.25,29.12768,5.31198,Clay loam
170,851,Czech Republic,Milhostov ,48.76,21.92, ,6.3 to 6.6,soybean,2008,5,2008,10,2980.0,2680.0,395.4,383.22,12.18,16.4,26.84308,6.4504,Clay loam
171,852,Czech Republic,Milhostov ,48.76,21.92, ,6.3 to 6.6,soybean,2008,5,2008,10,3110.0,2160.0,395.4,383.22,12.18,16.4,26.84308,6.4504,Clay loam
172,1244,Germany,Muncheberg,52.52,15.12,sandy loam and loamy sand,,soybean,2015,5,2015,10,879.0,1776.0,236.9,370.652,-133.752,15.33333,29.408,4.86872,Sandy loam
173,1245,Germany,Muncheberg,52.52,15.12,sandy loam and loamy sand,,soybean,2016,5,2016,10,879.0,616.0,274.8,358.821,-84.021,16.26667,24.79844,6.3537,Sandy loam
174,1246,Germany,Muncheberg,52.52,15.12,sandy loam and loamy sand,,soybean,2016,5,2016,10,879.0,2180.0,274.8,358.821,-84.021,16.26667,24.79844,6.3537,Sandy loam
175,1247,Germany,Muncheberg,52.52,15.12,sandy loam and loamy sand,,soybean,2017,5,2017,10,5628.0,3447.0,439.7,352.641,87.059,15.88333,24.17579,8.84684,Sandy loam
176,1248,Germany,Muncheberg,52.52,15.12,sandy loam and loamy sand,,soybean,2017,5,2017,10,5628.0,4837.0,439.7,352.641,87.059,15.88333,24.17579,8.84684,Sandy loam
177,1249,Germany,Muncheberg,52.52,15.12,sandy loam and loamy sand,,soybean,2016,5,2016,10,866.0,619.0,274.8,358.821,-84.021,16.26667,24.79844,6.3537,Sandy loam
178,1250,Germany,Muncheberg,52.52,15.12,sandy loam and loamy sand,,soybean,2016,5,2016,10,866.0,2165.0,274.8,358.821,-84.021,16.26667,24.79844,6.3537,Sandy loam
179,1251,Germany,Muncheberg,52.52,15.12,sandy loam and loamy sand,,soybean,2016,5,2016,10,1814.0,2247.0,274.8,358.821,-84.021,16.26667,24.79844,6.3537,Sandy loam
180,1252,Germany,Muncheberg,52.52,15.12,sandy loam and loamy sand,,soybean,2016,5,2016,10,1814.0,3495.0,274.8,358.821,-84.021,16.26667,24.79844,6.3537,Sandy loam
181,97,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2006,7,2006,11,1503.0,1617.0,401.4999962,446.7680882,-45.268,27.15999947,35.09450211,13.0708079,Loam
182,98,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2006,7,2006,11,1440.0,1513.0,401.4999962,446.7680882,-45.268,27.15999947,35.09450211,13.0708079,Loam
183,99,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2006,7,2006,11,2413.0,2523.0,401.4999962,446.7680882,-45.268,27.15999947,35.09450211,13.0708079,Loam
184,100,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2006,7,2006,11,2393.0,2480.0,401.4999962,446.7680882,-45.268,27.15999947,35.09450211,13.0708079,Loam
185,101,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2006,7,2006,11,1943.0,1980.0,401.4999962,446.7680882,-45.268,27.15999947,35.09450211,13.0708079,Loam
186,102,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2006,7,2006,11,1933.0,1943.0,401.4999962,446.7680882,-45.268,27.15999947,35.09450211,13.0708079,Loam
187,103,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2006,7,2006,11,2380.0,2360.0,401.4999962,446.7680882,-45.268,27.15999947,35.09450211,13.0708079,Loam
188,104,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2006,7,2006,11,2460.0,2417.0,401.4999962,446.7680882,-45.268,27.15999947,35.09450211,13.0708079,Loam
189,105,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2007,7,2007,11,2127.0,2239.0,187.9000039,457.7381161,-269.838,26.94000015,35.81613061,11.17205607,Loam
190,106,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2007,7,2007,11,2389.0,2490.0,187.9000039,457.7381161,-269.838,26.94000015,35.81613061,11.17205607,Loam
191,107,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2007,7,2007,11,1860.0,1932.0,187.9000039,457.7381161,-269.838,26.94000015,35.81613061,11.17205607,Loam
192,108,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2007,7,2007,11,2346.0,2383.0,187.9000039,457.7381161,-269.838,26.94000015,35.81613061,11.17205607,Loam
193,109,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2007,7,2007,11,2449.0,2487.0,187.9000039,457.7381161,-269.838,26.94000015,35.81613061,11.17205607,Loam
194,110,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2007,7,2007,11,2423.0,2460.0,187.9000039,457.7381161,-269.838,26.94000015,35.81613061,11.17205607,Loam
195,111,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2007,7,2007,11,2133.0,2161.0,187.9000039,457.7381161,-269.838,26.94000015,35.81613061,11.17205607,Loam
196,112,India,"Ludhiana, Punjab Agricultural Research Farm",30.9,75.8,loamy sand, ,soybean,2007,7,2007,11,1845.0,1917.0,187.9000039,457.7381161,-269.838,26.94000015,35.81613061,11.17205607,Loam
197,2892,India,"New Delhi (Indian Agricultural Research Institute, Pusa, New Delhi)",28.63,77.15,sandy loam,7.5,soybean,2007,7,2007,11,1150.0,960.0,332.2,405.21,-73.01,28.16,35.90859,13.09516,Loam
198,2893,India,"New Delhi (Indian Agricultural Research Institute, Pusa, New Delhi)",28.63,77.15,sandy loam,7.5,soybean,2007,7,2007,11,930.0,760.0,332.2,405.21,-73.01,28.16,35.90859,13.09516,Loam
199,2826,Italy,Fruili Venezia Giulia,46.05,13.35,loam,,soybean,2015,5,2015,10,3000.0,3500.0,1286.9,347.987,938.913,17.21667,32.12651,9.56359,Loam
200,2827,Italy,Fruili Venezia Giulia,46.05,13.35,loam,,soybean,2016,5,2016,10,3200.0,2300.0,1341.4,349.618,991.782,16.55,30.87231,8.98263,Loam
201,867,Italy,Piacenza,45.0,9.7,silty clay loam,6.8,soybean,2015,5,2015,10,3300.0,3870.0,109.6,462.867,-353.267,16.28333,27.16997,8.9787,Loam
202,868,Italy,Piacenza,45.0,9.7,silty clay loam,6.8,soybean,2015,5,2015,10,3300.0,3220.0,109.6,462.867,-353.267,16.28333,27.16997,8.9787,Loam
203,2825,Italy,Veneto,45.63,12.76,sandy clay loam,,soybean,2014,5,2014,10,3200.0,1900.0,559.0,398.032,160.968,20.1,27.99059,13.36361,Sandy loam
204,2828,Italy,Veneto,45.63,12.76,sandy clay loam,,soybean,2016,5,2016,10,3800.0,3800.0,618.4,438.928,179.472,20.5,31.19998,11.26348,Sandy loam
205,1769,Japan,Fukushima,37.72,140.38, , ,soybean,2002,6,2002,9,2078.0,1966.0,625.8,344.494,281.306,21.975,29.27514,14.09053,Loam
206,1770,Japan,Fukushima,37.72,140.38, , ,soybean,2003,6,2003,9,2533.0,2360.0,642.0,303.287,338.713,20.925,26.68226,15.89678,Loam
207,1771,Japan,Fukushima,37.72,140.38, , ,soybean,2002,6,2002,9,2295.0,1842.0,625.8,344.494,281.306,21.975,29.27514,14.09053,Loam
208,1772,Japan,Fukushima,37.72,140.38, , ,soybean,2001,6,2001,9,203.0,1465.0,610.2,349.155,261.045,21.9,30.13194,15.48094,Loam
209,1773,Japan,Fukushima,37.72,140.38, , ,soybean,2001,6,2001,9,2271.0,2380.0,610.2,349.155,261.045,21.9,30.13194,15.48094,Loam
210,1774,Japan,Fukushima,37.72,140.38, , ,soybean,2003,6,2003,9,3568.0,1340.0,642.0,303.287,338.713,20.925,26.68226,15.89678,Loam
211,1489,Japan,"Shiga Prefecture, Hikone",35.25,136.22,clay,7.02,soybean,2001,6,2001,9,3550.0,3080.0,778.5,398.068,380.432,22.35,32.71185,18.2688,Loam
212,1490,Japan,"Shiga Prefecture, Hikone",35.25,136.22,clay,7.02,soybean,2002,6,2002,9,2980.0,2880.0,397.8,408.766,-10.966,22.65,32.05212,17.80066,Loam
213,1491,Japan,"Shiga Prefecture, Hikone",35.25,136.22,clay,7.02,soybean,2000,6,2000,9,2650.0,2500.0,575.6,416.194,159.406,22.9,33.76871,18.44931,Loam
214,1492,Japan,"Shiga Prefecture, Hikone",35.25,136.22,clay,7.02,soybean,2001,6,2001,9,6940.0,6090.0,778.5,398.068,380.432,22.35,32.71185,18.2688,Loam
215,1493,Japan,"Shiga Prefecture, Hikone",35.25,136.22,clay,7.02,soybean,2002,6,2002,9,6880.0,5850.0,397.8,408.766,-10.966,22.65,32.05212,17.80066,Loam
216,1494,Japan,"Shiga Prefecture, Hikone",35.25,136.22,clay,7.02,soybean,2000,6,2000,9,6160.0,5680.0,575.6,416.194,159.406,22.9,33.76871,18.44931,Loam
217,3809,Japan,Tsukuba,36.02,140.1,Andosol,6.1 to 6.3,soybean,1984,6,1984,9,2490.0,2830.0,362.9,387.115,-24.215,25.15,32.17027,19.15679,Clay loam
218,3810,Japan,Tsukuba,36.02,140.1,Andosol,6.1 to 6.3,soybean,1990,6,1990,9,2160.0,1880.0,571.6,395.082,176.518,25.65,32.38834,20.51427,Clay loam
219,3811,Japan,Tsukuba,36.02,140.1,Andosol,6.1 to 6.3,soybean,1984,6,1984,9,4300.0,4940.0,362.9,387.115,-24.215,25.15,32.17027,19.15679,Clay loam
220,3812,Japan,Tsukuba,36.02,140.1,Andosol,6.1 to 6.3,soybean,1990,6,1990,9,4790.0,5260.0,571.6,395.082,176.518,25.65,32.38834,20.51427,Clay loam
221,438,Turkey,"Adana, Cukorova University Ag Experiment Station",37.0,35.35,clay, ,soybean,2008,4,2008,8,4320.0,4170.0,40.9,717.116,-676.216,24.28,33.85254,13.79313,Clay loam
222,777,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1981,6,1981,11,1988.0,2187.0,237.7,551.758,-314.058,22.58333,34.36662,7.45529,Clay
223,778,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1981,6,1981,11,2589.0,2154.0,237.7,551.758,-314.058,22.58333,34.36662,7.45529,Clay
224,779,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1981,6,1981,11,2886.0,1609.0,237.7,551.758,-314.058,22.58333,34.36662,7.45529,Clay
225,780,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1982,6,1982,11,2026.0,2783.0,509.9,533.898,-23.998,22.58333,32.90654,9.46603,Clay
226,781,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1982,6,1982,11,2799.0,3133.0,509.9,533.898,-23.998,22.58333,32.90654,9.46603,Clay
227,782,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1982,6,1982,11,2851.0,2763.0,509.9,533.898,-23.998,22.58333,32.90654,9.46603,Clay
228,783,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1983,6,1983,11,690.0,2210.0,558.2,540.231,17.969,22.13333,34.89804,6.10874,Clay
229,784,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1983,6,1983,11,1605.0,2380.0,558.2,540.231,17.969,22.13333,34.89804,6.10874,Clay
230,785,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1983,6,1983,11,1930.0,1833.0,558.2,540.231,17.969,22.13333,34.89804,6.10874,Clay
231,786,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1984,6,1984,11,1870.0,2970.0,564.4,531.256,33.144,22.25,32.88844,4.97133,Clay
232,787,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1984,6,1984,11,1867.0,2360.0,564.4,531.256,33.144,22.25,32.88844,4.97133,Clay
233,788,USA,"Alabama, Sand Mountain Substation",32.32,-86.9,sandy loam,6,soybean,1984,6,1984,11,1960.0,2450.0,564.4,531.256,33.144,22.25,32.88844,4.97133,Clay
234,4012,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1991,6,1991,11,2281.0,2634.0,394.0,498.555,-104.555,20.75,32.42423,1.73471,Loam
235,4013,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1991,6,1991,11,2715.0,2830.0,394.0,498.555,-104.555,20.75,32.42423,1.73471,Loam
236,4014,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1991,6,1991,11,2281.0,2085.0,394.0,498.555,-104.555,20.75,32.42423,1.73471,Loam
237,4015,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1991,6,1991,11,2815.0,2525.0,394.0,498.555,-104.555,20.75,32.42423,1.73471,Loam
238,4016,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1993,6,1993,11,1983.0,2018.0,483.4,530.454,-47.054,20.53333,35.02888,2.76552,Loam
239,4017,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1993,6,1993,11,1730.0,1669.0,483.4,530.454,-47.054,20.53333,35.02888,2.76552,Loam
240,4018,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1993,6,1993,11,1730.0,1630.0,483.4,530.454,-47.054,20.53333,35.02888,2.76552,Loam
241,4019,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1993,6,1993,11,1983.0,1850.0,483.4,530.454,-47.054,20.53333,35.02888,2.76552,Loam
242,4020,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1994,6,1994,11,2680.0,2756.0,782.9,465.504,317.396,20.6,30.85223,5.99667,Loam
243,4021,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1994,6,1994,11,2680.0,2703.0,782.9,465.504,317.396,20.6,30.85223,5.99667,Loam
244,4022,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1994,6,1994,11,3702.0,3134.0,782.9,465.504,317.396,20.6,30.85223,5.99667,Loam
245,4023,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1994,6,1994,11,3702.0,3021.0,782.9,465.504,317.396,20.6,30.85223,5.99667,Loam
246,4024,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1995,6,1995,11,3104.0,3448.0,884.2,513.111,371.089,19.98333,33.63775,0.96998,Loam
247,4025,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1995,6,1995,11,3328.0,3689.0,884.2,513.111,371.089,19.98333,33.63775,0.96998,Loam
248,4026,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1995,6,1995,11,3328.0,3429.0,884.2,513.111,371.089,19.98333,33.63775,0.96998,Loam
249,4027,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1995,6,1995,11,3104.0,3164.0,884.2,513.111,371.089,19.98333,33.63775,0.96998,Loam
250,4028,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1996,6,1996,11,2176.0,2465.0,697.1,501.529,195.571,19.78333,31.13493,3.5017,Loam
251,4029,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1996,6,1996,11,2176.0,2350.0,697.1,501.529,195.571,19.78333,31.13493,3.5017,Loam
252,4030,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1996,6,1996,11,2630.0,2621.0,697.1,501.529,195.571,19.78333,31.13493,3.5017,Loam
253,4031,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1996,6,1996,11,2630.0,2488.0,697.1,501.529,195.571,19.78333,31.13493,3.5017,Loam
254,4032,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1997,6,1997,11,2256.0,2719.0,813.0,484.696,328.304,19.51667,32.00902,2.62302,Loam
255,4033,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1997,6,1997,11,2256.0,2642.0,813.0,484.696,328.304,19.51667,32.00902,2.62302,Loam
256,4034,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1997,6,1997,11,2877.0,3118.0,813.0,484.696,328.304,19.51667,32.00902,2.62302,Loam
257,4035,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1997,6,1997,11,2877.0,3103.0,813.0,484.696,328.304,19.51667,32.00902,2.62302,Loam
258,4036,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1998,6,1998,11,1628.0,1750.0,512.9,535.899,-22.999,22.03333,32.34329,5.17953,Loam
259,4037,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1998,6,1998,11,1912.0,1962.0,512.9,535.899,-22.999,22.03333,32.34329,5.17953,Loam
260,4038,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1998,6,1998,11,1628.0,1646.0,512.9,535.899,-22.999,22.03333,32.34329,5.17953,Loam
261,4039,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,1998,6,1998,11,1912.0,1618.0,512.9,535.899,-22.999,22.03333,32.34329,5.17953,Loam
262,4040,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,2001,6,2001,11,2583.0,3470.0,754.5,496.409,258.091,20.43333,31.09053,3.89723,Loam
263,4041,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,2001,6,2001,11,2583.0,3103.0,754.5,496.409,258.091,20.43333,31.09053,3.89723,Loam
264,4042,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,2001,6,2001,11,2752.0,2869.0,754.5,496.409,258.091,20.43333,31.09053,3.89723,Loam
265,4043,USA,"Alabama, Sand Mountain Substation",34.3,-86.02,sandy loam, ,soybean,2001,6,2001,11,2752.0,2833.0,754.5,496.409,258.091,20.43333,31.09053,3.89723,Loam
266,615,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2009,6,2009,10,3400.0,3400.0,432.7,416.38,16.32,16.7,27.67404,1.58032,Loam
267,616,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2010,6,2010,10,4100.0,4200.0,504.6,462.95,41.65,19.22,31.19048,4.68988,Loam
268,617,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2011,6,2011,10,3900.0,3900.0,331.7,475.495,-143.795,19.24,32.08086,4.95583,Loam
269,618,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2012,6,2012,10,3200.0,3800.0,76.4,486.952,-410.552,20.16,35.93618,1.86219,Loam
270,619,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2013,6,2013,10,4500.0,4500.0,395.4,459.911,-64.511,18.64,29.71417,3.20035,Loam
271,620,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2009,6,2009,10,3300.0,3300.0,432.7,416.38,16.32,16.7,27.67404,1.58032,Loam
272,621,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2010,6,2010,10,3800.0,3900.0,504.6,462.95,41.65,19.22,31.19048,4.68988,Loam
273,622,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2011,6,2011,10,3500.0,3400.0,331.7,475.495,-143.795,19.24,32.08086,4.95583,Loam
274,623,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2012,6,2012,10,3400.0,3500.0,76.4,486.952,-410.552,20.16,35.93618,1.86219,Loam
275,624,USA,"Arlington, Wisconsin",43.3,-98.33,silt loam,,soybean,2013,6,2013,10,3500.0,3600.0,395.4,459.911,-64.511,18.64,29.71417,3.20035,Loam
276,3,USA,"Bossier City, Louisiana",32.42,-93.64,sandy loam,6.6,soybean,2016,6,2016,10,3005.0,2943.0,511.9000053,546.6868881,-34.787,26.15999985,35.3316296,14.98488395,Loam
277,4,USA,"Bossier City, Louisiana",32.42,-93.64,sandy loam,6.6,soybean,2017,6,2017,10,3062.0,2670.0,475.0999966,511.4026107,-36.303,24.96000023,34.27268933,13.00351149,Loam
