,index,country,location,latitude,longitude,soil,pH,crop,sowing_year,sowing_month,harvest_year,harvest_month,yield_ct,yield_nt,P,E,PB,Tave,Tmax,Tmin,ST
87,68,Spain,Candasnos,41.5,0.13,available, ,barley.winter,1997,12,1998,6,1672.0,770.0,200.7,415.484,-214.784,17.31429,29.88347,4.20414,Loam
88,69,Spain,Candasnos,41.5,0.13,available, ,barley.winter,1998,12,1999,6,1888.0,1247.0,284.2,416.74,-132.54,16.91429,28.36756,2.29477,Loam
89,1888,Spain,"Catalonia, El Canos",41.17,0.83, Lithic Xeric Torriorthent, ,barley.winter,1993,12,1994,6,2561.0,3072.0,124.2,434.68,-310.48,19.52857,29.1862,6.46199,Loam
90,1889,Spain,"Catalonia, El Canos",41.17,0.83, Lithic Xeric Torriorthent, ,barley.winter,1995,12,1996,6,2925.0,2386.0,354.6,430.182,-75.582,18.5,28.99289,5.62363,Loam
91,1890,Spain,"Catalonia, El Canos",41.17,0.83, Lithic Xeric Torriorthent, ,barley.winter,1995,12,1996,6,4152.0,4522.0,354.6,430.182,-75.582,18.5,28.99289,5.62363,Loam
92,354,Spain,El Canos,41.68,1.2,fine loamy, ,barley.winter,1994,12,1995,6,1401.0,1401.0,64.9,518.498,-453.598,14.57143,26.00383,3.18793,Clay loam
93,355,Spain,El Canos,41.68,1.2,fine loamy, ,barley.winter,1995,12,1996,6,3784.0,4086.0,318.1,529.182,-211.082,14.17143,27.52602,2.47763,Clay loam
94,356,Spain,El Canos,41.68,1.2,fine loamy, ,barley.winter,1997,12,1998,6,3296.0,3136.0,223.5,528.828,-305.328,14.74286,27.58691,3.67522,Clay loam
95,357,Spain,El Canos,41.68,1.2,fine loamy, ,barley.winter,1998,12,1999,6,2463.0,2775.0,289.5,527.833,-238.333,14.25714,26.79505,1.79978,Clay loam
96,358,Spain,El Canos,41.68,1.2,fine loamy, ,barley.winter,1999,12,2000,6,2481.0,2657.0,158.4,536.065,-377.665,14.21429,27.61798,-0.5281,Clay loam
97,359,Spain,El Canos,41.68,1.2,fine loamy, ,barley.winter,2000,12,2001,6,2692.0,3600.0,247.7,542.54,-294.84,15.24286,29.01866,3.79649,Clay loam
98,70,Spain,Guissona,41.77,1.27,available, ,barley.winter,1996,12,1997,6,3863.0,4127.0,441.2,498.336,-57.136,12.05714,23.70359,2.70182,Loam
99,71,Spain,Guissona,41.77,1.27,available, ,barley.winter,1997,12,1998,6,3317.0,2941.0,286.2,496.581,-210.381,12.02857,25.38628,2.38834,Loam
100,72,Spain,Guissona,41.77,1.27,available, ,barley.winter,1998,12,1999,6,4229.0,5420.0,339.7,493.124,-153.424,11.6,24.61128,0.71023,Loam
101,2028,Spain,Hijar ,41.18,-0.45,loam,7.7,barley.winter,1990,12,1991,6,2200.0,1860.0,313.9000025,455.38919,-141.489,8.314285684,25.09141235,-2.997487468,Clay loam
102,2031,Spain,Hijar ,41.18,-0.45,loam,7.7,barley.winter,1991,12,1992,6,970.0,360.0,247.6000023,435.7498791,-188.15,8.60000016,21.47814548,-4.759965958,Clay loam
103,2032,Spain,Hijar ,41.18,-0.45,loam,7.7,barley.winter,1991,12,1992,6,1370.0,130.0,247.6000023,435.7498791,-188.15,8.60000016,21.47814548,-4.759965958,Clay loam
104,2034,Spain,Pefiaflor ,37.7,-5.33,loam,7.7,barley.winter,1990,12,1991,6,2450.0,1430.0,318.0000038,545.7425154,-227.743,19.49999986,32.687087,4.406250984,Clay loam
105,360,Spain,Selvanera,41.82,1.28,loam, ,barley.winter,1987,12,1988,6,5645.0,5401.0,426.5,477.839,-51.339,11.07143,23.15223,1.87405,Loam
106,361,Spain,Selvanera,41.82,1.28,loam, ,barley.winter,1990,12,1991,6,3279.0,3238.0,309.7,484.054,-174.354,9.92857,25.2349,0.29868,Loam
107,362,Spain,Selvanera,41.82,1.28,loam, ,barley.winter,1991,12,1992,6,3834.0,4375.0,462.2,472.595,-10.395,9.95714,21.13165,-0.74854,Loam
108,363,Spain,Selvanera,41.82,1.28,loam, ,barley.winter,1994,12,1995,6,4635.0,5000.0,150.8,485.357,-334.557,11.78571,23.68471,1.46335,Loam
109,364,Spain,Selvanera,41.82,1.28,loam, ,barley.winter,1995,12,1996,6,3391.0,2808.0,454.5,497.658,-43.158,11.5,25.02478,1.10156,Loam
110,365,Spain,Selvanera,41.82,1.28,loam, ,barley.winter,1998,12,1999,6,4192.0,4733.0,339.7,493.124,-153.424,11.6,24.61128,0.71023,Loam
111,366,Spain,Selvanera,41.82,1.28,loam, ,barley.winter,2002,12,2003,6,4492.0,4302.0,339.4,493.707,-154.307,12.41429,29.39943,0.82573,Loam
112,2265,Spain,"Zaragoza, Estacion Experimental de Aula Dei",41.73,-0.77,loam,8.2,barley.winter,2001,12,2002,6,3096.0,3578.0,270.7000065,428.4503386,-157.75,12.11428566,27.13240153,-4.549663421,Loam
113,2266,Spain,"Zaragoza, Estacion Experimental de Aula Dei",41.73,-0.77,loam,8.2,barley.winter,2000,12,2001,6,1475.0,1242.0,159.5999978,444.4546566,-284.855,13.48571457,29.51139933,2.189017568,Loam
114,2267,Spain,"Zaragoza, Estacion Experimental de Aula Dei",41.73,-0.77,loam,8.2,barley.winter,2000,12,2001,6,1409.0,902.0,159.5999978,444.4546566,-284.855,13.48571457,29.51139933,2.189017568,Loam
115,2268,Spain,"Zaragoza, Estacion Experimental de Aula Dei",41.73,-0.77,loam,8.2,barley.winter,2001,12,2002,6,2599.0,1386.0,270.7000065,428.4503386,-157.75,12.11428566,27.13240153,-4.549663421,Loam
116,2029,Spain,Zuera,41.86,-0.78,silt loam,7.7,barley.winter,1991,12,1992,6,440.0,420.0,148.0000057,387.049916,-239.05,15.00000017,25.53370125,-0.460864375,Loam
117,2030,Spain,Zuera,41.86,-0.78,silt loam,7.7,barley.winter,1991,12,1992,6,410.0,580.0,148.0000057,387.049916,-239.05,15.00000017,25.53370125,-0.460864375,Loam
118,1541,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1991,11,1992,6,960.0,900.0,448.0999904,483.314502,-35.215,15.0875001,30.02375081,0.631366114,Clay loam
119,1542,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1991,11,1992,6,910.0,810.0,448.0999904,483.314502,-35.215,15.0875001,30.02375081,0.631366114,Clay loam
120,1543,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1994,11,1995,6,940.0,1090.0,366.900003,518.0207122,-151.121,17.27500004,32.40606283,3.563775586,Clay loam
121,1544,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1994,11,1995,6,910.0,940.0,366.900003,518.0207122,-151.121,17.27500004,32.40606283,3.563775586,Clay loam
122,1545,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1991,11,1992,6,2550.0,2500.0,448.0999904,483.314502,-35.215,15.0875001,30.02375081,0.631366114,Clay loam
123,1546,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1991,11,1992,6,2470.0,2250.0,448.0999904,483.314502,-35.215,15.0875001,30.02375081,0.631366114,Clay loam
124,1547,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1994,11,1995,6,2360.0,2620.0,366.900003,518.0207122,-151.121,17.27500004,32.40606283,3.563775586,Clay loam
125,1548,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1994,11,1995,6,2150.0,2330.0,366.900003,518.0207122,-151.121,17.27500004,32.40606283,3.563775586,Clay loam
126,1549,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1991,11,1992,6,1100.0,1290.0,448.0999904,483.314502,-35.215,15.0875001,30.02375081,0.631366114,Clay loam
127,1550,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1991,11,1992,6,1330.0,1250.0,448.0999904,483.314502,-35.215,15.0875001,30.02375081,0.631366114,Clay loam
128,1551,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1994,11,1995,6,1200.0,1440.0,366.900003,518.0207122,-151.121,17.27500004,32.40606283,3.563775586,Clay loam
129,1552,Syria,Breda,35.93,37.17,clay loam,8.3,barley.winter,1994,11,1995,6,1160.0,1340.0,366.900003,518.0207122,-151.121,17.27500004,32.40606283,3.563775586,Clay loam
130,473,UK,"Berkshire, Englefield",51.42,-1.12,sandy silt loam, ,barley.winter,1981,10,1982,6,6800.0,6800.0,590.6999969,305.4281402,285.272,9.411111077,20.32065837,-0.643003525,Loam
131,332,UK,Edinburgh (10 km south of Edinburgh),55.94,-3.21,sandy clay loam, ,barley.winter,1981,10,1982,6,5940.0,6120.0,739.3,259.214,480.086,6.33333,15.01892,-4.70432,Sandy loam
132,333,UK,Edinburgh (10 km south of Edinburgh),55.94,-3.21,sandy clay loam, ,barley.winter,1981,10,1982,6,5730.0,5550.0,739.3,259.214,480.086,6.33333,15.01892,-4.70432,Sandy loam
133,334,UK,Edinburgh (10 km south of Edinburgh),55.94,-3.21,sandy clay loam, ,barley.winter,1981,10,1982,6,5550.0,5310.0,739.3,259.214,480.086,6.33333,15.01892,-4.70432,Sandy loam
134,335,UK,Edinburgh (10 km south of Edinburgh),55.94,-3.21,sandy clay loam, ,barley.winter,1981,10,1982,6,5810.0,5400.0,739.3,259.214,480.086,6.33333,15.01892,-4.70432,Sandy loam
135,336,UK,Edinburgh (10 km south of Edinburgh),55.94,-3.21,sandy clay loam, ,barley.winter,1981,10,1982,6,6670.0,5420.0,739.3,259.214,480.086,6.33333,15.01892,-4.70432,Sandy loam
136,337,UK,Edinburgh (10 km south of Edinburgh),55.94,-3.21,sandy clay loam, ,barley.winter,1981,10,1982,6,5370.0,4090.0,739.3,259.214,480.086,6.33333,15.01892,-4.70432,Sandy loam
137,163,UK,"Edinburgh (Thornton Mains farm, 10 km SE of Edinburgh)",55.94,-3.21,sandy loam,6,barley.winter,1981,10,1982,6,6300.0,5970.0,739.3000145,259.2143014,480.086,6.333333241,15.0189209,-4.704315186,Sandy loam
