year,month,2m_temperature,total_precipitation,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,surface_net_solar_radiation,surface_net_thermal_radiation,total_cloud_cover,2m_dewpoint_temperature,soil_temperature_level_3,volumetric_soil_water_layer_3,10m_u_component_of_wind,10m_v_component_of_wind,evaporation,surface_pressure,snowfall,location_country,location_name
1991,2,282.17676,0.0002192647,14769795.0,23586544.0,12203115.0,-7354608.0,0.35200143,270.99194,281.04224,0.19017112,0.70591164,0.9303131,-0.00073492713,97080.375,0.0,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,3,285.4497,0.0014480134,18100332.0,25275168.0,14766795.0,-7585559.0,0.43783897,274.0232,284.46533,0.15610206,0.70332944,1.298831,-0.0010679737,96300.75,1.2017754e-06,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,4,290.4414,0.0026604799,20299292.0,28389180.0,16428524.0,-6791740.0,0.44739902,281.70312,288.38403,0.14458019,-0.3335027,1.8152695,-0.0018904486,96400.81,0.0,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,5,295.36963,0.004536826,20173740.0,32659902.0,16490005.0,-4790234.0,0.59715384,289.51685,291.8235,0.15630412,-0.9319738,2.68925,-0.0033504788,96577.19,0.0,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,6,299.00513,0.003635627,23345236.0,34112692.0,19252272.0,-5550201.0,0.5017159,292.01172,296.3772,0.17923939,-0.48555237,2.9994059,-0.0037082324,96693.81,0.0,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,7,301.76294,0.00077684945,24044164.0,34602476.0,19575936.0,-6685856.0,0.36147666,290.55273,300.29614,0.19872707,0.22707069,2.3507328,-0.002820974,96870.31,0.0,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,8,300.4961,0.0019892317,22803616.0,33940748.0,18554928.0,-6832538.0,0.33025408,290.0664,301.042,0.1871829,-0.47017425,1.3155212,-0.0023308413,96970.125,0.0,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,9,294.23853,0.005827572,14410939.0,32463880.0,11638094.0,-4294854.0,0.6447277,288.54175,297.65942,0.20635146,-0.3174746,1.811593,-0.0027751287,97129.0,0.0,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,10,290.22168,0.0018648165,14898058.0,28683264.0,12073604.0,-6459861.0,0.32862967,281.61328,294.2312,0.21792263,0.2401883,2.0776625,-0.001733969,96785.06,4.5880137e-05,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,11,279.74463,0.0027575158,9696804.0,24544254.0,7553554.0,-5455899.0,0.52281535,274.3401,285.65796,0.24855977,0.7964899,1.5491066,-0.0010109248,97061.75,0.00012249111,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
1991,12,279.2334,0.0036963497,7514695.0,24945568.0,6050558.0,-4756097.0,0.56756914,274.74756,283.511,0.2968706,0.13027912,1.3584661,-0.00085331337,97212.44,3.8146973e-06,USA,"Oklahoma, El Reno (USDA Grazinglands Research Laboratory)"
2014,1,290.46387,0.00017518844,14135999.0,28578124.0,12042525.0,-5943308.0,0.30171245,286.06738,292.09546,0.29538637,0.18164647,-0.51499575,-0.0016899386,101221.94,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,2,292.1001,0.0005853893,15645592.0,29327968.0,13286916.0,-5884330.0,0.35603827,286.34644,292.34033,0.27520996,0.32440972,0.0067330003,-0.0019022736,100823.31,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,3,297.7522,0.00026440714,19897302.0,31346886.0,16784176.0,-7062351.0,0.31303275,287.656,295.71533,0.20607668,-0.44409674,-0.17657769,-0.001674488,100675.06,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,4,301.8352,0.0012285719,22411516.0,33356764.0,18653306.0,-7329543.0,0.2441414,289.85327,299.4712,0.17254728,-1.3774462,-0.08520579,-0.0020460892,100308.0,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,5,300.6411,0.014713656,18254676.0,36064260.0,15088170.0,-3565593.0,0.57101977,296.8518,300.1084,0.27779973,-1.4782047,-0.116576314,-0.0040205456,100045.06,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,6,301.9348,0.024886131,12473687.0,37758564.0,10412196.0,-2096278.0,0.80220443,299.05835,300.36987,0.41008598,-1.474596,0.027626146,-0.0030909567,99508.25,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,7,302.46533,0.017531771,12572510.0,38023564.0,10737462.0,-2190868.0,0.96041864,299.41357,300.89136,0.41875952,-1.4539776,0.089345634,-0.003176292,99614.375,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,8,301.55957,0.02624888,11056361.0,37851420.0,9508997.0,-1995459.0,0.9546756,298.94116,301.06006,0.4126233,-1.1640673,0.4302699,-0.002842494,99804.125,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,9,301.0193,0.018673208,12739114.0,36862412.0,10945373.0,-2686055.0,0.75330096,298.2107,300.86426,0.39475548,-0.814356,0.1006102,-0.0030466376,100122.19,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,10,299.531,0.0015265918,16360161.0,33818304.0,14011396.0,-4821818.0,0.30397254,295.43066,299.90576,0.31652057,-0.15448612,-0.47556496,-0.0033026717,100682.31,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,11,295.90308,0.00015744093,13212059.0,32013334.0,11288998.0,-5050834.0,0.3406396,290.89478,297.62817,0.27658343,-0.29744494,-0.9230873,-0.002062679,100802.25,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2014,12,291.38403,0.00020048251,12553788.0,29408382.0,10695458.0,-5646139.0,0.33922064,286.96558,294.5078,0.28950137,-0.047340747,-0.68341273,-0.0015869648,101061.875,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,1,290.30273,0.0008605337,13883108.0,28354240.0,11826267.0,-5993611.0,0.33350283,286.0962,292.42676,0.2887811,0.3234045,-0.3278702,-0.0017870094,101132.94,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,2,293.64526,0.0006198953,15754341.0,30200570.0,13385633.0,-5727547.0,0.34693092,287.94604,293.04395,0.2742408,-0.38000166,-0.45044398,-0.0020019244,100966.44,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,3,297.99292,0.0017217922,18849528.0,31992344.0,15914595.0,-6274963.0,0.37169826,289.59058,296.4265,0.22824752,0.35126215,0.2283085,-0.0022828702,100776.0,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,4,298.28223,0.0075989887,17771552.0,34224930.0,14805482.0,-4128851.0,0.59159166,293.5027,297.55396,0.2344923,-1.2290096,0.044154823,-0.0034100118,100467.31,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,5,300.23096,0.018539883,15395978.0,36314540.0,12738501.0,-2874758.0,0.6834056,296.73364,298.80737,0.32524407,-1.3123789,0.08303231,-0.0033531145,100088.06,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,6,300.87793,0.025983691,12333078.0,37626416.0,10306701.0,-1996830.0,0.8499103,298.2434,299.43213,0.4170509,-1.388874,0.014255267,-0.0030819578,99738.0,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,7,302.35742,0.014724676,13938098.0,37701856.0,11889439.0,-2484672.0,0.83718336,298.9646,300.6172,0.40548342,-1.3018646,0.16762537,-0.0034925232,99603.125,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,8,301.40137,0.030882392,11170679.0,37910256.0,9595652.0,-1929624.0,0.90808934,299.11377,300.98462,0.40995562,-1.1358156,0.5051279,-0.002895031,99841.56,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,9,301.51562,0.017964814,12909033.0,37040144.0,11092243.0,-2730458.0,0.72503054,298.7505,300.72314,0.396685,-0.64669573,0.123909414,-0.0030797035,100115.69,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,10,299.88477,0.0012744495,16131612.0,34103044.0,13808030.0,-4747064.0,0.2723654,295.63354,300.22388,0.29582506,-0.45277542,-0.45444137,-0.0031918352,100675.75,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,11,295.70874,0.00028826995,13939227.0,31345568.0,11911195.0,-5586767.0,0.29324013,290.5962,297.63232,0.26636952,-0.5748434,-0.93554515,-0.0020795143,100933.19,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2015,12,291.09644,0.00036436948,12284164.0,29152866.0,10465354.0,-5644890.0,0.23470157,286.14868,294.292,0.2788236,-0.5519217,-0.96582633,-0.0015390757,101152.81,0.0,India,"Uttar Banga Krishi Viswavidyalaya, West Bengal"
2013,1,294.135,0.0020336572,20675104.0,32779084.0,18004752.0,-4090034.0,0.625357,289.40454,294.00952,0.17345667,-0.37082052,0.9342322,-0.00305732,97519.56,0.0,South Africa,Eastern Cape
2013,2,294.94824,0.0027239835,21528300.0,32131700.0,18759284.0,-5061428.0,0.48110878,289.38232,294.66406,0.15670395,-0.3112499,0.58111876,-0.002790356,97389.06,0.0,South Africa,Eastern Cape
2013,3,294.00903,0.0035334604,16571220.0,32059928.0,14467816.0,-4730019.0,0.57483155,288.62476,294.69727,0.14813632,-1.0976343,0.17425996,-0.0017456776,97751.0,0.0,South Africa,Eastern Cape
2013,4,291.02197,0.0031830394,14250631.0,29078596.0,12445017.0,-5710158.0,0.4796695,285.2976,292.09302,0.17583507,1.1386557,0.16352075,-0.0026213208,97819.19,0.0,South Africa,Eastern Cape
2013,5,289.6206,0.0009760319,11917258.0,27540512.0,10402203.0,-6402752.0,0.40926415,282.14746,290.531,0.16719472,1.1388168,-0.45690072,-0.0016803173,97925.44,0.0,South Africa,Eastern Cape
2013,6,288.16797,0.00029012538,11142780.0,25480156.0,9708587.0,-7741400.0,0.26173532,276.2683,289.13013,0.15227008,1.8606024,-0.849366,-0.000893967,97929.0,0.0,South Africa,Eastern Cape
2013,7,287.92432,0.00083495164,10352220.0,27147820.0,9050870.0,-6126084.0,0.36325014,279.74292,288.59814,0.1457296,0.8382198,-0.5477064,-0.0009343438,98222.81,0.0,South Africa,Eastern Cape
2013,8,288.29883,0.0006842064,14755503.0,25721488.0,12912681.0,-7791858.0,0.259789,277.22363,288.4419,0.14096707,1.7045326,-0.21040088,-0.0008087137,97704.0,0.0,South Africa,Eastern Cape
2013,9,289.10254,0.00010018512,20009230.0,26655404.0,17561996.0,-7568120.0,0.27484465,279.5686,289.1753,0.13828117,1.0490274,0.74970764,-0.00072162575,97799.75,0.0,South Africa,Eastern Cape
2013,10,290.4475,0.003346682,19445482.0,29371514.0,17006000.0,-5617898.0,0.56022906,284.13525,290.396,0.1365965,-0.42219,0.47699428,-0.0015683223,97808.94,0.0,South Africa,Eastern Cape
2013,11,292.19263,0.0020762037,23646376.0,30366972.0,20626296.0,-5476695.0,0.51018417,286.4087,291.75146,0.14871043,-0.13867295,0.79720414,-0.002854795,97545.5,0.0,South Africa,Eastern Cape
2013,12,292.67432,0.0036028633,20925220.0,32137676.0,18191448.0,-4037205.0,0.65548915,288.5818,292.2605,0.16497004,-0.9367447,0.5467019,-0.003172341,97671.44,0.0,South Africa,Eastern Cape
2009,1,288.7173,9.227714e-05,14306635.0,26671124.0,12323486.0,-7008159.0,0.34785408,283.50928,290.08618,0.30452114,0.9789154,-0.5831866,-0.0017050595,97648.44,0.0,India,"Uttarakhand, Pantnagar"
2009,2,291.53247,0.00054306,18471980.0,26638798.0,15872132.0,-8164655.0,0.16794956,282.729,291.0962,0.2756452,1.5233126,-0.72341,-0.002299476,97306.75,0.0,India,"Uttarakhand, Pantnagar"
2009,3,295.87378,0.00032836176,21874264.0,28459988.0,18774622.0,-8539072.0,0.29185563,283.4839,293.84497,0.24391407,0.7520862,-0.5964962,-0.0023555553,97139.375,0.0,India,"Uttarakhand, Pantnagar"
2009,4,302.46533,0.00020240388,25947816.0,30281928.0,21985304.0,-10216292.0,0.18125707,282.3069,298.06543,0.2001068,1.9445124,-0.96620107,-0.0020403394,96695.19,0.0,India,"Uttarakhand, Pantnagar"
2009,5,303.18506,0.0011651537,25107674.0,33900336.0,21118024.0,-7539543.0,0.22084421,289.97705,301.562,0.19832337,-0.55871177,-0.13348126,-0.0024961007,96439.19,0.0,India,"Uttarakhand, Pantnagar"
2009,6,305.31177,0.0007179838,25822352.0,34281028.0,21569352.0,-7965334.0,0.17780519,290.3391,303.09888,0.1969434,0.8703432,-0.36035687,-0.0029594244,96061.875,0.0,India,"Uttarakhand, Pantnagar"
2009,7,303.14087,0.007281311,18254492.0,37650430.0,15101068.0,-3416036.0,0.64733964,297.8147,303.03052,0.18009579,-0.69937575,0.42509007,-0.0031828925,96039.19,0.0,India,"Uttarakhand, Pantnagar"
2009,8,301.32397,0.011533365,16092397.0,37053692.0,13324882.0,-2893996.0,0.69512606,298.3662,301.7085,0.29633385,-0.26486212,0.1005345,-0.003740731,96357.5,0.0,India,"Uttarakhand, Pantnagar"
2009,9,300.417,0.0054536983,16214644.0,35640270.0,13572938.0,-3719178.0,0.39395744,297.05444,300.6814,0.3493997,-0.6097483,-0.1780945,-0.0036658572,96645.5,0.0,India,"Uttarakhand, Pantnagar"
2009,10,295.7119,0.009947035,17526620.0,29867690.0,14860011.0,-6890125.0,0.14534855,290.8147,298.27563,0.35666674,0.6171981,-0.6556628,-0.0034020636,97113.44,0.0,India,"Uttarakhand, Pantnagar"
2009,11,291.86133,5.30947e-05,14824654.0,27919452.0,12690322.0,-7079756.0,0.29677665,286.21875,294.70483,0.3131022,0.649855,-0.51525694,-0.0021142408,97477.44,0.0,India,"Uttarakhand, Pantnagar"
2009,12,288.03003,7.2466937e-06,13896420.0,25779520.0,11955789.0,-7521744.0,0.24651355,282.40088,291.37744,0.29396772,0.9510026,-0.5803944,-0.0015296184,97604.625,0.0,India,"Uttarakhand, Pantnagar"
2008,1,286.4973,2.3346336e-05,14496441.0,25258196.0,12162892.0,-7505987.0,0.35087442,278.01562,290.36816,0.2701267,1.4254551,-1.5624313,-0.0013054961,98996.81,0.0,India,New Delhi
2008,2,289.2544,0.00014272264,18429764.0,25563104.0,15342710.0,-8260076.0,0.103657424,279.22656,289.77954,0.2529667,1.3381796,-0.74750465,-0.0018174029,98857.69,0.0,India,New Delhi
2008,3,298.08276,0.0001999646,22100980.0,29550796.0,18374494.0,-8375673.0,0.20901126,285.94897,294.94165,0.2532401,0.92207795,-0.63827264,-0.0028738948,98358.5,0.0,India,New Delhi
2008,4,302.63574,0.0004967975,25355628.0,31477392.0,20812730.0,-9391937.0,0.21979171,284.94458,299.3186,0.22052842,1.5201988,-1.2066135,-0.0024800037,98114.5,0.0,India,New Delhi
2008,5,304.30762,0.001900228,25189216.0,34591140.0,20623472.0,-7731563.0,0.28293097,290.1797,303.38818,0.2208898,1.0914183,0.17171901,-0.00332948,97652.625,0.0,India,New Delhi
2008,6,303.0818,0.0062787198,18884496.0,37899652.0,15374109.0,-3596003.0,0.619389,297.9148,303.14404,0.25505728,-0.6944974,0.55654293,-0.0036701486,97360.81,0.0,India,New Delhi
2008,7,303.36377,0.0050268844,18201184.0,38146020.0,14705772.0,-3035476.0,0.8287572,298.99194,303.12915,0.30441678,-0.5809045,0.54464006,-0.004143443,97310.625,0.0,India,New Delhi
2008,8,302.09888,0.009046409,14645717.0,37586510.0,11854314.0,-2680111.0,0.7735049,298.74536,302.35962,0.37848157,0.03347399,0.16438544,-0.0034780304,97515.5,0.0,India,New Delhi
2008,9,301.54395,0.0026508835,19241776.0,35791956.0,15735895.0,-4398446.0,0.28167307,296.70117,302.48877,0.32592767,0.40001374,-0.50167084,-0.0040471554,97938.5,0.0,India,New Delhi
2008,10,299.86572,0.000339587,18440700.0,32498048.0,15291835.0,-6776023.0,0.06731963,292.09277,301.66333,0.26777047,0.015057933,-0.16991222,-0.0026869192,98481.06,0.0,India,New Delhi
2008,11,293.5432,0.00014111624,15792765.0,28373668.0,13207201.0,-7608379.0,0.09750068,285.9546,297.67505,0.27275413,0.82500416,-0.445239,-0.0017936723,98825.81,0.0,India,New Delhi
2008,12,289.7505,0.0,13627079.0,27108408.0,11460605.0,-7165234.0,0.22275478,284.03247,293.76855,0.29362965,1.5042505,-1.0241594,-0.0013784554,98975.31,0.0,India,New Delhi
2009,1,288.09277,0.0001432901,14190320.0,26618788.0,11905333.0,-6884150.0,0.36257517,282.667,290.88623,0.30185372,1.6745481,-1.1179924,-0.0015438953,99104.06,0.0,India,New Delhi
2009,2,291.2688,0.00061595975,18076822.0,27074086.0,15063609.0,-7703244.0,0.19979757,283.4414,291.65942,0.27385414,1.4797764,-1.1402702,-0.002246861,98756.69,0.0,India,New Delhi
2009,3,296.34204,0.000391335,21891800.0,29272716.0,18201340.0,-8073596.0,0.25765592,285.63232,294.86133,0.2586348,0.8890192,-1.2296448,-0.0029082415,98513.75,0.0,India,New Delhi
2009,4,302.4182,0.00079655414,25826936.0,30913544.0,21192388.0,-9403455.0,0.192958,284.73047,298.77222,0.23937106,2.0884228,-1.5628061,-0.0033814977,98107.19,0.0,India,New Delhi
2009,5,305.66406,0.00080269296,26125212.0,34725870.0,21395600.0,-8294010.0,0.18410945,290.50928,303.6687,0.22115076,-0.64885247,0.20140272,-0.0030130884,97649.625,0.0,India,New Delhi
2009,6,308.0691,0.00045788335,25711872.0,35956580.0,20953034.0,-8127954.0,0.19991165,290.52393,306.09033,0.22005129,2.7854204,-1.0175343,-0.0031445,97367.44,0.0,India,New Delhi
2009,7,305.08105,0.00318164,19737828.0,38522810.0,15968180.0,-4074192.0,0.5338661,297.8838,306.09326,0.18943173,-0.48322272,0.49717677,-0.0033510837,97254.31,0.0,India,New Delhi
2009,8,304.6726,0.003845483,18042818.0,38455492.0,14625524.0,-3973400.0,0.56473935,297.3042,305.93335,0.17755932,0.41166294,-0.011037193,-0.0028587952,97601.69,0.0,India,New Delhi
2009,9,302.0813,0.0043666735,18532008.0,35903530.0,15160642.0,-4708372.0,0.21125352,296.82178,303.55957,0.22363818,-0.30221498,-0.45931137,-0.0035527055,97896.81,0.0,India,New Delhi
2009,10,298.875,0.00019990587,18321160.0,30835464.0,15173651.0,-7863994.0,0.11489004,287.3369,302.33813,0.22431731,0.55535877,-1.0546436,-0.002167773,98455.81,0.0,India,New Delhi
2009,11,292.99048,0.00030632503,14563304.0,28628644.0,12168329.0,-7182551.0,0.3426453,284.92236,297.79102,0.25287032,0.6165574,-0.789508,-0.001627309,98844.31,0.0,India,New Delhi
2009,12,288.70923,3.3340693e-05,13762812.0,26255336.0,11572439.0,-7470115.0,0.25667566,281.3938,293.38965,0.2636338,1.4066067,-1.0650663,-0.0012264454,99025.69,0.0,India,New Delhi
2010,1,285.9419,0.0003681162,13840611.0,26543996.0,11608601.0,-6394979.0,0.33425784,282.9375,289.88867,0.29261863,1.2030602,-0.9260515,-0.0013457872,99174.69,0.0,India,New Delhi
2010,2,291.39478,0.0006315422,17461304.0,27609384.0,14551780.0,-7224134.0,0.28416997,284.2644,291.34814,0.252613,0.9954858,-1.0002956,-0.0020993315,98841.69,0.0,India,New Delhi
2010,3,298.99878,5.5401004e-05,22363864.0,30341726.0,18604116.0,-8188169.0,0.11956406,287.52515,295.83105,0.24649674,1.282898,-1.2644119,-0.002879589,98412.125,0.0,India,New Delhi
2010,4,305.96802,0.00016181568,25335264.0,32529140.0,20800848.0,-10031414.0,0.24545002,284.1255,301.74072,0.20676976,1.6985579,-1.2200174,-0.002227093,97989.25,0.0,India,New Delhi
2010,5,307.7329,0.00066886004,26876608.0,34578850.0,22003368.0,-9430243.0,0.13767397,288.61572,305.43384,0.19575417,-0.25780916,-0.42770916,-0.0026268633,97543.31,0.0,India,New Delhi
2010,6,307.62305,0.00048712175,24280658.0,37020292.0,19786700.0,-7388247.0,0.25312507,292.30908,307.16626,0.1947524,1.0462227,-0.98648804,-0.0025064957,97436.0,0.0,India,New Delhi
2010,7,303.58228,0.009056494,16771683.0,38517364.0,13533922.0,-3027954.0,0.71521884,299.19214,305.75342,0.257931,-1.3163023,0.65680647,-0.0036897182,97475.31,0.0,India,New Delhi
2010,8,302.3191,0.0072343536,14592001.0,38166950.0,11793261.0,-2440355.0,0.8548455,299.4292,303.51587,0.3599906,-1.2792072,0.5378893,-0.0034656334,97637.31,0.0,India,New Delhi
2010,9,300.39355,0.010409981,13011063.0,36209104.0,10600758.0,-3124123.0,0.6176343,297.42725,302.09717,0.40819883,-0.7788681,0.011446875,-0.0029636412,97915.56,0.0,India,New Delhi
2010,10,299.18262,0.0001251802,18659018.0,32045482.0,15465693.0,-6574404.0,0.052930396,292.38867,301.09448,0.32790726,0.28801477,-0.73020923,-0.0031074046,98306.0,0.0,India,New Delhi
2010,11,293.6245,0.00045547727,14353352.0,29867760.0,12000755.0,-6391836.0,0.21863139,287.50977,297.7185,0.28811067,0.8741404,-0.6050664,-0.0018402771,98761.69,0.0,India,New Delhi
2010,12,287.45508,0.00046225684,13782121.0,25770778.0,11590332.0,-7313057.0,0.08224702,281.9729,292.3235,0.29685754,1.1646271,-0.6504726,-0.0013733269,98782.125,0.0,India,New Delhi
1989,1,297.3186,3.820701e-08,22927060.0,29582284.0,19506546.0,-8274524.0,0.28470415,284.07275,296.65894,0.30150402,-0.4860329,-0.31239915,-0.002037863,97465.125,0.0,Nigeria,Akure
1989,2,299.7732,0.0003363141,23169964.0,31696710.0,19543976.0,-7414720.0,0.41881007,285.28955,297.77612,0.2723028,-0.16113889,0.16636616,-0.0014235652,97418.19,0.0,Nigeria,Akure
1989,3,298.9524,0.0052617006,16923940.0,36226944.0,14083607.0,-2800535.0,0.9033456,295.4602,298.50952,0.2744876,1.3857698,1.3351011,-0.002551936,97270.56,0.0,Nigeria,Akure
1989,4,298.97046,0.004590731,17465718.0,36578840.0,14370847.0,-2441781.0,0.9091499,295.9441,298.52905,0.31479812,1.4262075,1.5509272,-0.0031902937,97288.875,0.0,Nigeria,Akure
1989,5,298.04956,0.006717127,16118283.0,36271940.0,13147240.0,-2255216.0,0.8934859,295.58496,298.11304,0.36704475,0.94041777,1.1997833,-0.0032809665,97520.875,0.0,Nigeria,Akure
1989,6,297.2661,0.008529089,13953681.0,36222644.0,11338497.0,-1842571.0,0.91497964,295.229,297.74512,0.39925724,1.1017275,1.1963234,-0.003013605,97613.94,0.0,Nigeria,Akure
1989,7,296.49707,0.007192999,13155275.0,35922290.0,10683062.0,-1811852.0,0.89830756,294.37476,296.9131,0.412997,1.4495678,1.1008549,-0.0026202784,97724.69,0.0,Nigeria,Akure
1989,8,296.19922,0.008575801,12691306.0,35822510.0,10359773.0,-1771944.0,0.9113181,294.2107,296.61597,0.4150136,1.561966,1.1065378,-0.0024092162,97662.25,0.0,Nigeria,Akure
1989,9,296.64136,0.0069760084,13935628.0,36040396.0,11470100.0,-1824275.0,0.9135446,294.56396,296.7173,0.41209507,1.226656,1.020647,-0.0028003848,97506.125,0.0,Nigeria,Akure
1989,10,297.2959,0.0061334968,15236225.0,35897764.0,12769444.0,-2228960.0,0.87550485,294.9751,296.9353,0.410123,0.771283,0.8070172,-0.0031235951,97551.875,0.0,Nigeria,Akure
1989,11,298.90015,0.0015654173,17675508.0,35881304.0,15188710.0,-3124938.0,0.71606684,295.44507,298.0315,0.35868174,0.8770594,0.87843853,-0.0032804073,97398.19,0.0,Nigeria,Akure
1989,12,298.65576,0.00080114906,17483660.0,34998236.0,14964459.0,-3987707.0,0.6934774,293.80225,298.31543,0.31721777,0.8954701,0.6836268,-0.0025956556,97431.31,0.0,Nigeria,Akure
2016,1,281.46826,0.0020141418,11174912.0,24809806.0,9776243.0,-5628697.0,0.47977024,275.948,284.9663,0.42860538,0.26369226,0.07124114,-0.001647548,101216.625,1.3197232e-05,USA,"Bossier City, Louisiana"
2016,2,285.48926,0.0028893894,14151807.0,25847148.0,12371439.0,-6124701.0,0.33863455,277.32666,285.60986,0.37489474,0.97391725,0.48091197,-0.0021815943,101198.06,0.0,USA,"Bossier City, Louisiana"
2016,3,289.91968,0.010076698,15864176.0,28977936.0,13770720.0,-5112673.0,0.47701216,283.78003,288.09497,0.40474236,-0.42060053,0.8515238,-0.0029088445,100748.5,0.0,USA,"Bossier City, Louisiana"
2016,4,292.61157,0.005567413,17358156.0,30824406.0,14822041.0,-4567678.0,0.5761272,286.73022,289.83984,0.4262843,-0.51357806,0.9772328,-0.0037100594,100791.31,0.0,USA,"Bossier City, Louisiana"
2016,5,295.45093,0.002651766,19860760.0,32272296.0,16878360.0,-4641187.0,0.6045701,290.3899,292.79395,0.39883512,-0.5201544,0.5783864,-0.004225023,100789.81,0.0,USA,"Bossier City, Louisiana"
2016,6,300.3523,0.004038308,22344634.0,35280372.0,19031380.0,-4235911.0,0.49371487,295.40918,296.52124,0.34786302,-0.395818,0.89107585,-0.00470889,100776.19,0.0,USA,"Bossier City, Louisiana"
2016,7,302.64014,0.0016872578,23580028.0,36706440.0,20162180.0,-4650679.0,0.5252346,295.44482,300.35547,0.30532098,0.44377005,2.1039658,-0.0041390434,100821.31,0.0,USA,"Bossier City, Louisiana"
2016,8,301.1902,0.0057366416,17950384.0,36861090.0,15465947.0,-3491200.0,0.6983469,296.74536,300.63867,0.29986393,-0.21928751,0.6115553,-0.003748202,100754.94,0.0,USA,"Bossier City, Louisiana"
2016,9,300.00806,0.00051411055,19539396.0,34518160.0,16945304.0,-5210476.0,0.34584224,292.90625,300.25122,0.28779376,-0.42026937,0.008844819,-0.0029943886,100887.0,0.0,USA,"Bossier City, Louisiana"
2016,10,294.89917,0.0007356859,15712711.0,31119802.0,13647030.0,-6041419.0,0.33062506,287.67334,297.56763,0.2679528,-0.23476994,0.9271329,-0.0018953327,101092.375,0.0,USA,"Bossier City, Louisiana"
2016,11,289.18604,0.0025673003,11764869.0,28433896.0,10241905.0,-5826592.0,0.46710795,283.1355,293.48096,0.26918846,-0.36473638,0.3917467,-0.0015823329,101235.94,0.0,USA,"Bossier City, Louisiana"
2016,12,284.219,0.003489374,6948604.0,28528012.0,6068101.0,-3309102.0,0.72273046,279.09473,287.77612,0.32898426,-0.6251989,0.14982235,-0.0014268912,101398.375,0.0,USA,"Bossier City, Louisiana"
2000,1,271.51,0.0021257976,10092311.0,19871010.0,5994457.0,-5727710.0,0.49118507,265.98926,277.11328,0.23849314,-0.8432648,1.3343897,-0.00036294223,83917.625,0.0015024256,Iran,"East Azerbaijan, Maragheh"
2000,2,272.65918,0.00085705053,14780393.0,19211436.0,10380380.0,-7199003.0,0.34162962,265.23584,276.0891,0.24682587,-0.26813048,1.1133146,-0.0005236694,84055.94,0.0005812368,Iran,"East Azerbaijan, Maragheh"
2000,3,277.80957,0.0015347928,19292912.0,20567908.0,15221023.0,-8199362.0,0.35315895,268.0681,277.62622,0.25182807,0.68297243,1.23983,-0.0009757106,83923.125,0.00036395667,Iran,"East Azerbaijan, Maragheh"
2000,4,286.6814,0.0013569773,23341220.0,23764960.0,18733812.0,-9201405.0,0.41144556,273.5442,283.07373,0.2398737,0.9572149,1.9292784,-0.0012274238,84004.625,3.3763563e-06,Iran,"East Azerbaijan, Maragheh"
2000,5,291.0149,0.00069477735,27080964.0,25162394.0,21551064.0,-10469724.0,0.22084737,274.5183,287.83228,0.23073334,1.1989374,1.0492,-0.00091438415,83893.875,1.8114753e-07,Iran,"East Azerbaijan, Maragheh"
